EID,GPU Duration (ms),Rasterized Primitives,Samples Passed,VS Invocations,PS Invocations,CS Invocations,dram__bytes_op_read.sum (bytes),dram__bytes_op_write.sum (bytes),gpu__time_active.sum,gpu__time_duration.sum,sm__inst_executed.sum,dram__bytes_op_read.avg (bytes),dram__bytes_op_write.avg (bytes),sm__inst_executed.avg,tpc__average_registers_per_thread_shader_3d.avg.ratio,l1tex__t_sector_hit_rate.avg.pct (%),lts__average_t_sector_hit_rate_realtime.avg.pct (%),lts__t_sector_hit_rate.avg.pct (%),smsp__warp_issue_stalled_barrier_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_branch_resolving_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_dispatch_stall_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_drain_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_lg_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_long_scoreboard_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_long_scoreboard_pipe_l1tex_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_membar_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_mio_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_mio_throttle_pipe_mio_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_misc_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_no_instruction_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_not_selected_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_selected_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_short_scoreboard_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_sleeping_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_tex_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_wait_per_warp_active.avg.pct (%),tpc__average_registers_per_thread_shader_3d.avg.pct (%),tpc__average_registers_per_thread_shader_cs.avg.pct (%),tpc__average_registers_per_thread_shader_ps.avg.pct (%),tpc__average_registers_per_thread_shader_vtg.avg.pct (%)
11062,0.01213,16652,0,23936,0,0,60160.00,118784.00,13664.00,13611.11111,235040.00,10026.66667,19797.33333,4896.66667,64.69926,98.40426,85.28691,85.07098,0.00,0.39722,1.21502,0.09676,0.00,0.00,0.00,0.00416,0.00,1.49825,1.49825,2.63393,1.51105,2.63657,15.51381,65.16963,0.00,0.00,11.71925,25.27315,0.00,0.00,5.95528
11070,0.01264,24992,0,32912,0,0,62720.00,80384.00,13920.00,13888.88889,323642.00,10453.33333,13397.33333,6742.54167,64.76836,95.38201,84.33769,84.17001,0.00,0.41313,1.25711,0.10117,0.00,0.68648,0.68648,0.00674,0.00,1.35114,1.35114,2.59112,1.43583,0.88054,16.16165,66.24507,0.00,0.00,12.41978,25.30014,0.00,0.00,6.38743
11078,0.01677,40896,0,53856,0,0,59136.00,76544.00,18336.00,18296.2963,529596.00,9856.00,12757.33333,11033.25,64.81042,97.16312,84.41896,84.3532,0.00,0.44974,1.30893,0.1108,0.00,0.14806,0.14806,0.00482,0.00,0.72199,0.72199,2.73387,1.42049,0.61411,17.58952,69.13182,0.00,0.00,13.51407,25.31657,0.00,0.00,6.32956
11086,0.03043,94288,0,124168,0,0,87296.00,85504.00,32512.00,32462.96296,1221013.00,14549.33333,14250.66667,25437.77083,65.0337,98.76955,84.37495,84.20589,0.00,0.55806,1.64666,0.13839,0.00,0.22721,0.22721,0.00726,0.00,0.8538,0.8538,3.23698,1.592,0.79912,21.82368,59.1851,0.00,0.00,16.75419,25.40379,0.00,0.00,6.19712
11094,0.01891,60208,0,79288,0,0,43264.00,38400.00,20832.00,20796.2963,779683.00,7210.66667,6400.00,16243.39583,64.93429,98.07306,84.50078,84.4052,0.00,0.488,1.39031,0.1206,0.00,0.30908,0.30908,0.00521,0.00,0.75223,0.75223,2.86454,1.44387,0.58571,19.08818,57.03972,0.00,0.00,14.65687,25.36496,0.00,0.00,6.09812
11102,0.02499,85200,0,112200,0,0,42496.00,39424.00,26976.00,26944.44444,1103325.00,7082.66667,6570.66667,22985.9375,65.07926,98.6383,84.41345,84.35393,0.00,0.53281,1.5803,0.13214,0.00,0.00008,0.00008,0.00587,0.00,0.98358,0.98358,3.04183,1.5169,0.46025,20.83733,47.06035,0.00,0.00,15.99794,25.42159,0.00,0.00,6.53309
11110,0.01818,53392,0,70312,0,0,56064.00,23552.00,20512.00,20481.48148,691417.00,9344.00,3925.33333,14404.52083,64.9552,97.84922,84.28277,84.32923,0.00,0.45656,1.30888,0.11282,0.00,1.25832,1.25832,0.00529,0.00,0.92835,0.92835,2.75655,1.33878,0.58285,17.85363,55.62661,0.00,0.00,13.71212,25.37313,0.00,0.00,6.88255
11118,0.02048,63616,0,83776,0,0,34816.00,16384.00,21792.00,21759.25926,823816.00,5802.66667,2730.66667,17162.83333,65.00254,98.17629,84.36345,84.40239,0.00,0.53108,1.60585,0.13135,0.00,0.29737,0.29737,0.00668,0.00,0.95504,0.95504,3.10287,1.54754,0.54777,20.76973,52.90516,0.00,0.00,15.95983,25.39162,0.00,0.00,6.31817
11126,0.0192,51120,254,67320,254,0,35328.00,17152.00,21216.00,21194.44444,683247.00,5888.00,2858.66667,14234.3125,64.27114,89.99286,84.47985,84.52772,0.00,0.49029,1.42456,0.11498,0.00,0.79762,0.79762,0.01205,0.00,0.88404,0.88404,2.71411,1.54831,1.16908,18.37265,53.20108,0.00,0.00,14.4836,25.10591,0.00,4.70592,6.60295
11134,0.0176,27264,975,35904,975,0,70400.00,26112.00,19200.00,19157.40741,415434.00,11733.33333,4352.00,8654.875,62.66899,81.50969,84.41391,84.43771,0.00,0.45404,1.15147,0.08733,0.00,2.76458,2.76458,0.02563,0.00,1.21255,1.21255,2.02344,1.48323,1.59728,14.57354,60.01157,0.00,0.00,12.51736,24.48007,0.00,4.84517,6.10237
11142,0.0297,59072,12328,77792,12328,0,284416.00,257536.00,31520.00,31500.00,1371116.00,47402.66667,42922.66667,28564.91667,58.28321,87.47813,84.30329,84.30024,0.00,0.87257,1.50729,0.10919,0.00,7.60184,7.60184,0.12589,0.00,0.77971,0.77971,1.74524,1.93305,3.0525,20.65735,45.98064,0.00,0.003,21.52447,22.76688,0.00,4.89013,6.51036
11150,0.01424,15904,24,20944,24,0,31232.00,34048.00,15968.00,15925.92593,210574.00,5205.33333,5674.66667,4386.95833,64.18011,88.73193,85.09068,84.75214,0.00,0.30963,0.93691,0.07297,0.00,1.19168,1.19168,0.0093,0.00,0.86658,0.86658,2.05142,1.18607,1.00915,11.80098,67.72044,0.00,0.00,9.20013,25.07036,0.00,4.78438,6.31539
11158,0.00845,1041,0,28424,0,0,6400.00,2304.00,9472.00,9435.18519,273587.00,1066.66667,384.00,5699.72917,64.71971,95.02098,97.51032,97.1461,0.00,0.38992,1.21659,0.09478,0.00,1.77278,1.77278,0.01211,0.00,0.50184,0.50184,0.1111,1.44238,1.18434,14.9284,65.13425,0.00,0.00,8.45694,25.28114,0.00,0.00,5.7479
11166,0.02038,63616,0,83776,0,0,48128.00,71936.00,21792.00,21759.25926,823816.00,8021.33333,11989.33333,17162.83333,64.92839,99.08815,84.53315,84.51469,0.00,0.50891,1.45298,0.12584,0.00,0.00,0.00,0.00445,0.00,1.04179,1.04179,2.99928,1.52414,0.60756,19.90538,60.6927,0.00,0.00,15.297,25.36265,0.00,0.00,6.14685
11174,0.02086,67024,0,88264,0,0,34816.00,50432.00,22112.00,22092.59259,867949.00,5802.66667,8405.33333,18082.27083,64.91725,99.13451,84.59122,84.50063,0.00,0.4979,1.41339,0.12316,0.00,0.00,0.00,0.007,0.00,1.08299,1.08299,2.97071,1.44922,0.54259,19.47498,55.99783,0.00,0.00,14.96448,25.3583,0.00,0.00,6.48657
11182,0.01715,49984,0,65824,0,0,24320.00,33536.00,18560.00,18555.55556,647284.00,4053.33333,5589.33333,13485.08333,64.89935,98.83946,84.46643,84.42954,0.00,0.32672,0.94369,0.08072,0.00,0.00,0.00,0.00371,0.00,0.68193,0.68193,2.01507,0.99059,0.3759,12.77761,39.98244,0.00,0.00,9.81555,25.35131,0.00,0.00,6.29843
11190,0.01469,39760,0,52360,0,0,13056.00,27136.00,16096.00,16037.03704,514885.00,2176.00,4522.66667,10726.77083,64.85019,98.54103,84.51364,84.43407,0.00,0.44779,1.30478,0.11066,0.00,0.00,0.00,0.00935,0.00,0.86209,0.86209,2.75411,1.37756,0.5942,17.51066,62.56106,0.00,0.00,13.45122,25.3321,0.00,0.00,6.54983
11196,0.01446,39760,0,52360,0,0,8704.00,30208.00,15488.00,15472.22222,514885.00,1450.66667,5034.66667,10726.77083,65.04235,98.54103,84.53446,84.51676,0.00,0.51379,1.43748,0.12828,0.00,0.00,0.00,0.01256,0.00,0.77356,0.77356,3.03995,1.58964,0.5065,20.08836,50.14008,0.00,0.00,15.43505,25.40717,0.00,0.00,6.25327
11204,0.01888,55664,0,73304,0,0,6400.00,24320.00,20224.00,20194.44444,720839.00,1066.66667,4053.33333,15017.47917,64.95523,98.95788,84.46393,84.4669,0.00,0.48983,1.40145,0.12123,0.00,0.00,0.00,0.00744,0.00,0.80129,0.80129,2.90349,1.47636,0.59902,19.15512,50.25225,0.00,0.00,14.70875,25.37314,0.00,0.00,6.31665
11212,0.02176,69296,0,91256,0,0,22784.00,15360.00,23904.00,23861.11111,897371.00,3797.33333,2560.00,18695.22917,65.0129,99.16289,84.39387,84.31539,0.00,0.50602,1.44909,0.12562,0.00,0.00,0.00,0.0067,0.00,0.87918,0.87918,2.99163,1.4785,0.45544,19.78409,49.81005,0.00,0.00,15.19028,25.39567,0.00,0.00,6.7342
11220,0.01539,38624,70,50864,70,0,7936.00,6912.00,17344.00,17305.55556,505718.00,1322.66667,1152.00,10535.79167,64.56612,95.00821,84.73532,84.65113,0.00,0.46217,1.30418,0.11145,0.00,0.34702,0.34702,0.00714,0.00,0.94499,0.94499,2.75566,1.46207,0.70618,17.79149,64.81605,0.00,0.00,13.8058,25.22114,0.00,4.73612,6.14334
11228,0.01533,31808,199,41888,199,0,13568.00,7680.00,17088.00,17064.81481,428540.00,2261.33333,1280.00,8927.91667,64.08539,86.88838,84.83349,84.68318,0.00,0.4141,1.14225,0.09543,0.00,0.74461,0.74461,0.01399,0.00,0.85257,0.85257,2.3516,1.39534,0.82247,15.31728,61.9932,0.00,0.00,12.15094,25.03336,0.00,4.9667,6.22518
11236,0.01498,6816,104,8976,104,0,11008.00,3840.00,13280.00,13250.00,97044.00,1834.66667,640.00,2021.75,63.40739,78.68583,85.62269,85.25103,0.00,0.2516,0.92397,0.05045,0.00,1.21204,1.21204,0.00905,0.00,1.33309,1.33309,1.70297,1.42547,1.20236,8.69529,75.47599,0.00,0.00,7.17977,24.76851,0.00,4.80409,6.25541
11244,0.03034,114736,0,151096,0,0,17920.00,29440.00,31776.00,31731.48148,1485811.00,2986.66667,4906.66667,30954.39583,65.08104,98.98884,84.88637,84.90312,0.00,0.59894,1.67725,0.14878,0.00,0.51792,0.51792,0.0075,0.00,0.7256,0.7256,3.33469,1.65747,0.42402,23.42488,51.24321,0.00,0.00,17.98467,25.42228,0.00,0.00,6.13546
11252,0.01837,59072,0,77792,0,0,3840.00,4864.00,20288.00,20240.74074,764972.00,640.00,810.66667,15936.91667,64.91863,98.11765,84.95206,84.83534,0.00,0.51333,1.4701,0.12697,0.00,0.46113,0.46113,0.01092,0.00,0.97648,0.97648,3.09571,1.53844,1.1268,20.07574,58.85632,0.00,0.00,15.42249,25.35884,0.00,0.00,6.66748
11260,0.01098,21584,0,28424,0,0,1792.00,1792.00,12608.00,12574.07407,279509.00,298.66667,298.66667,5823.10417,64.64509,94.62486,85.04806,84.99263,0.00,0.35969,1.07886,0.08699,0.00,0.88882,0.88882,0.00574,0.00,1.12996,1.12996,2.37791,1.27544,0.83566,14.07078,69.6746,0.00,0.00,10.84311,25.25199,0.00,0.00,5.98189
11268,0.01386,36352,0,47872,0,0,1280.00,2560.00,15488.00,15453.7037,470752.00,213.33333,426.66667,9807.33333,64.83236,96.85786,84.84855,84.7335,0.00,0.39637,1.14761,0.09774,0.00,0.29547,0.29547,0.00464,0.00,0.94861,0.94861,2.43374,1.19593,0.69137,15.50281,56.45326,0.00,0.00,11.91262,25.32514,0.00,0.00,6.47606
11276,0.02019,63616,0,83776,0,0,2560.00,4352.00,21664.00,21601.85185,823816.00,426.66667,725.33333,17162.83333,64.9739,98.63222,84.68557,84.6262,0.00,0.49387,1.48146,0.12213,0.00,0.32881,0.32881,0.00738,0.00,0.8949,0.8949,2.88394,1.44569,1.08827,19.31153,61.54151,0.00,0.00,14.82866,25.38043,0.00,0.00,6.29157
11284,0.03158,118144,0,155584,0,0,4096.00,4608.00,33280.00,33259.25926,1529944.00,682.66667,768.00,31873.83333,65.16567,99.02312,84.57392,84.56837,0.00,0.57829,1.63229,0.14375,0.00,0.13136,0.13136,0.00489,0.00,0.83668,0.83668,3.22903,1.60565,0.36093,22.61643,48.15578,0.00,0.00,17.36294,25.45534,0.00,0.00,6.71371
11292,0.02704,97696,0,128656,0,0,3840.00,1792.00,28896.00,28842.59259,1265146.00,640.00,298.66667,26357.20833,65.14452,98.81247,84.58025,84.59267,0.00,0.58758,1.66482,0.14587,0.00,0.2517,0.2517,0.00699,0.00,0.896,0.896,3.31621,1.66765,0.42822,22.98205,56.57309,0.00,0.00,17.64254,25.44708,0.00,0.00,6.39378
11300,0.02205,67024,0,88264,0,0,1024.00,1536.00,23232.00,23194.44444,867949.00,170.66667,256.00,18082.27083,65.00318,98.70177,84.68251,84.55541,0.00,0.53998,1.54071,0.1337,0.00,0.40468,0.40468,0.00608,0.00,0.94407,0.94407,3.16888,1.5879,0.53421,21.12204,53.95062,0.00,0.00,16.22881,25.39187,0.00,0.00,6.34823
11308,0.00768,5680,0,7480,0,0,2048.00,768.00,9408.00,9361.11111,73555.00,341.33333,128.00,1532.39583,64.39759,94.89362,85.53661,85.06835,0.00,0.20919,0.74185,0.04607,0.00,0.00,0.00,0.0079,0.00,0.69645,0.69645,1.80772,1.32658,1.50951,8.18459,77.80485,0.00,0.00,6.31222,25.15531,0.00,0.00,6.31167
11316,0.00506,1136,0,1496,0,0,0.00,0.00,6592.00,6537.03704,14711.00,0.00,0.00,306.47917,64.36378,75.13228,89.06077,86.5509,0.00,0.1759,0.5263,0.04304,0.00,0.00,0.00,0.00,0.00,0.13239,0.13239,0.80512,2.28859,0.00,6.88215,83.41473,0.00,0.00,5.27704,25.1421,0.00,0.00,6.19571
11324,0.00803,1927,0,19448,0,0,512.00,256.00,9408.00,9370.37037,187708.00,85.33333,42.66667,3910.58333,64.54701,92.26994,94.74273,93.43201,0.00,0.30931,1.2101,0.07549,0.00,0.00677,0.00677,0.0038,0.00,0.4491,0.4491,0.26192,1.28984,1.07,11.87816,79.1366,0.00,0.00,7.04831,25.21368,0.00,0.00,5.81125
11332,0.02013,68160,0,89760,0,0,1024.00,4096.00,21504.00,21453.7037,882660.00,170.66667,682.66667,18388.75,65.05167,99.14894,84.91437,84.867,0.00,0.55173,1.56637,0.13642,0.00,0.00296,0.00296,0.01147,0.00,1.00376,1.00376,3.28424,1.619,0.57628,21.57972,57.67138,0.00,0.00,16.57357,25.41081,0.00,0.00,7.22636
11340,0.01286,29536,0,38896,0,0,0.00,256.00,13952.00,13925.92593,382486.00,0.00,42.66667,7968.45833,64.7538,98.03601,85.15724,84.90095,0.00,0.38188,1.14163,0.09361,0.00,0.00,0.00,0.00906,0.00,0.93599,0.93599,2.43756,1.23133,0.69,14.93665,66.04331,0.00,0.00,11.48052,25.29445,0.00,0.00,6.42821
11348,0.02016,65888,0,86768,0,0,0.00,1280.00,21248.00,21222.22222,853238.00,0.00,213.33333,17775.79167,64.9403,99.11959,84.83218,84.75884,0.00,0.47833,1.36373,0.1187,0.00,0.00,0.00,0.00675,0.00,0.80919,0.80919,2.78776,1.3761,0.54239,18.70692,58.32798,0.00,0.00,14.36552,25.36731,0.00,0.00,6.39956
11356,0.03094,119280,0,157080,0,0,1280.00,3328.00,31936.00,31907.40741,1544655.00,213.33333,554.66667,32180.3125,65.19066,99.51368,84.89262,84.76514,0.00,0.59841,1.68107,0.14883,0.00,0.00,0.00,0.00793,0.00,0.7567,0.7567,3.36238,1.66935,0.39014,23.40616,48.82421,0.00,0.00,17.96747,25.4651,0.00,0.00,6.62332
11364,0.05226,211296,0,278256,0,0,512.00,3072.00,52800.00,52768.51852,2736246.00,85.33333,512.00,57005.125,65.24515,99.72546,84.499,84.45436,0.00,0.66525,1.90571,0.16563,0.00,0.00091,0.00091,0.00599,0.00,0.71533,0.71533,3.61947,1.78438,0.29642,26.01672,49.4329,0.00,0.00,19.97074,25.48639,0.00,0.00,6.32498
11372,0.03299,122688,0,161568,0,0,512.00,1792.00,34144.00,34101.85185,1588788.00,85.33333,298.66667,33099.75,65.16143,99.52719,84.47551,84.39559,0.00,0.59819,1.68712,0.1488,0.00,0.00,0.00,0.0058,0.00,0.90426,0.90426,3.27965,1.64106,0.68328,23.39477,52.56374,0.00,0.00,17.96387,25.45368,0.00,0.00,6.21739
11380,0.02368,51120,1,67320,1,0,768.00,1536.00,22048.00,22018.51852,662457.00,128.00,256.00,13801.1875,64.81691,98.74911,84.68092,84.51006,0.00,0.45199,1.28906,0.11195,0.00,0.02031,0.02031,0.00738,0.00,0.90062,0.90062,2.55906,1.37326,0.52886,17.65777,59.00577,0.00,0.00,13.56858,25.3191,0.00,4.58428,6.06651
11388,0.0137,6816,22,8976,22,0,3584.00,768.00,13280.00,13250.00,91962.00,597.33333,128.00,1915.875,63.93916,83.95317,85.48092,84.58749,0.00,0.23037,0.72781,0.04937,0.00,0.50354,0.50354,0.00703,0.00,1.18864,1.18864,1.7508,1.35356,2.546,8.50133,76.18016,0.00,0.00,6.75469,24.97623,0.00,4.70632,6.27168
11396,0.01242,6497,0,37400,0,0,1024.00,2560.00,13088.00,13074.07407,361762.00,170.66667,426.66667,7536.70833,64.79753,97.95745,91.72937,91.34443,0.00,0.41117,1.20022,0.10042,0.00,0.00,0.00,0.01771,0.00,0.47157,0.47157,0.61021,1.4112,0.85059,15.82222,72.10946,0.00,0.00,9.69565,25.31153,0.00,0.00,6.13168
11404,0.01488,38624,0,50864,0,0,512.00,4352.00,15680.00,15611.11111,500174.00,85.33333,725.33333,10420.29167,64.89357,96.99625,85.15338,85.0601,0.00,0.40779,1.18833,0.10041,0.00,0.55848,0.55848,0.00568,0.00,1.19311,1.19311,2.53915,1.25841,0.57245,15.94855,59.39202,0.00,0.00,12.25159,25.34905,0.00,0.00,7.09992
11412,0.03875,157904,0,207944,0,0,2560.00,2816.00,39776.00,39740.74074,2044829.00,426.66667,469.33333,42600.60417,65.19694,99.26527,85.01204,84.92759,0.00,0.59781,1.67192,0.14876,0.00,0.07316,0.07316,0.00775,0.00,0.78643,0.78643,3.2658,1.62915,0.29548,23.37886,48.53372,0.00,0.00,17.94618,25.46756,0.00,0.00,6.66943
11420,0.03354,130640,0,172040,0,0,18176.00,6400.00,34176.00,34157.40741,1691765.00,3029.33333,1066.66667,35245.10417,65.15381,99.11193,84.78972,84.76908,0.00,0.62328,1.75134,0.15487,0.00,0.00111,0.00111,0.00803,0.00,0.89038,0.89038,3.50644,1.72039,0.40185,24.37718,51.38309,0.00,0.00,18.71141,25.45071,0.00,0.00,6.37539
11428,0.01229,29536,0,38896,0,0,1024.00,1024.00,14048.00,13990.74074,382486.00,170.66667,170.66667,7968.45833,64.77191,96.09247,84.90512,84.70637,0.00,0.38236,1.13378,0.09354,0.00,0.00141,0.00141,0.0072,0.00,1.44168,1.44168,2.42674,1.30622,0.63481,14.95665,74.92368,0.00,0.00,11.51571,25.30153,0.00,0.00,6.01418
11436,0.01219,24992,0,32912,0,0,256.00,1536.00,13056.00,13046.2963,323642.00,42.66667,256.00,6742.54167,64.74276,95.50399,85.01024,84.82977,0.00,0.40075,1.19024,0.09795,0.00,0.00078,0.00078,0.01109,0.00,1.35674,1.35674,2.65486,1.40339,0.80165,15.67756,72.9621,0.00,0.00,12.05736,25.29014,0.00,0.00,6.33502
11444,0.00819,7952,0,10472,0,0,0.00,512.00,9184.00,9157.40741,102977.00,0.00,85.33333,2145.35417,64.49607,92.85714,85.4869,84.77422,0.00,0.24082,0.80033,0.05581,0.00,0.00,0.00,0.01391,0.00,1.69041,1.69041,1.98879,1.35352,3.62622,9.42212,75.6661,0.00,0.00,7.254,25.19378,0.00,0.00,6.29157
